true_id,probe_file,probe_path,run_seed,failures,w_clean,w_black,saliency_path
Anwar_Ibrahim,Anwar_Ibrahim_0001.jpg,data/lfw-deepfunneled/Anwar_Ibrahim/Anwar_Ibrahim_0001.jpg,1230000,0,0.6030123233795166,0.02030952274799347,results/rise_alignedchip_baseline_multi/rise_baseline_Anwar_Ibrahim_Anwar_Ibrahim_0001_N1000_s8_p0.5_seed1230000_saliency_norm.npy
Gloria_Allred,Gloria_Allred_0002.jpg,data/lfw-deepfunneled/Gloria_Allred/Gloria_Allred_0002.jpg,1230100,0,0.675166666507721,0.05978741496801376,results/rise_alignedchip_baseline_multi/rise_baseline_Gloria_Allred_Gloria_Allred_0002_N1000_s8_p0.5_seed1230100_saliency_norm.npy
Bob_Beauprez,Bob_Beauprez_0001.jpg,data/lfw-deepfunneled/Bob_Beauprez/Bob_Beauprez_0001.jpg,1230200,0,0.738884449005127,-0.0473768413066864,results/rise_alignedchip_baseline_multi/rise_baseline_Bob_Beauprez_Bob_Beauprez_0001_N1000_s8_p0.5_seed1230200_saliency_norm.npy
Tom_Glavine,Tom_Glavine_0001.jpg,data/lfw-deepfunneled/Tom_Glavine/Tom_Glavine_0001.jpg,1230300,0,0.7699120044708252,0.014452347531914711,results/rise_alignedchip_baseline_multi/rise_baseline_Tom_Glavine_Tom_Glavine_0001_N1000_s8_p0.5_seed1230300_saliency_norm.npy
Jose_Viegas_Filho,Jose_Viegas_Filho_0001.jpg,data/lfw-deepfunneled/Jose_Viegas_Filho/Jose_Viegas_Filho_0001.jpg,1230400,0,0.6886583566665649,0.029155636206269264,results/rise_alignedchip_baseline_multi/rise_baseline_Jose_Viegas_Filho_Jose_Viegas_Filho_0001_N1000_s8_p0.5_seed1230400_saliency_norm.npy
